@relation mediamill-train-exp1

@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Att23 numeric
@attribute Att24 numeric
@attribute Att25 numeric
@attribute Att26 numeric
@attribute Att27 numeric
@attribute Att28 numeric
@attribute Att29 numeric
@attribute Att30 numeric
@attribute Att31 numeric
@attribute Att32 numeric
@attribute Att33 numeric
@attribute Att34 numeric
@attribute Att35 numeric
@attribute Att36 numeric
@attribute Att37 numeric
@attribute Att38 numeric
@attribute Att39 numeric
@attribute Att40 numeric
@attribute Att41 numeric
@attribute Att42 numeric
@attribute Att43 numeric
@attribute Att44 numeric
@attribute Att45 numeric
@attribute Att46 numeric
@attribute Att47 numeric
@attribute Att48 numeric
@attribute Att49 numeric
@attribute Att50 numeric
@attribute Att51 numeric
@attribute Att52 numeric
@attribute Att53 numeric
@attribute Att54 numeric
@attribute Att55 numeric
@attribute Att56 numeric
@attribute Att57 numeric
@attribute Att58 numeric
@attribute Att59 numeric
@attribute Att60 numeric
@attribute Att61 numeric
@attribute Att62 numeric
@attribute Att63 numeric
@attribute Att64 numeric
@attribute Att65 numeric
@attribute Att66 numeric
@attribute Att67 numeric
@attribute Att68 numeric
@attribute Att69 numeric
@attribute Att70 numeric
@attribute Att71 numeric
@attribute Att72 numeric
@attribute Att73 numeric
@attribute Att74 numeric
@attribute Att75 numeric
@attribute Att76 numeric
@attribute Att77 numeric
@attribute Att78 numeric
@attribute Att79 numeric
@attribute Att80 numeric
@attribute Att81 numeric
@attribute Att82 numeric
@attribute Att83 numeric
@attribute Att84 numeric
@attribute Att85 numeric
@attribute Att86 numeric
@attribute Att87 numeric
@attribute Att88 numeric
@attribute Att89 numeric
@attribute Att90 numeric
@attribute Att91 numeric
@attribute Att92 numeric
@attribute Att93 numeric
@attribute Att94 numeric
@attribute Att95 numeric
@attribute Att96 numeric
@attribute Att97 numeric
@attribute Att98 numeric
@attribute Att99 numeric
@attribute Att100 numeric
@attribute Att101 numeric
@attribute Att102 numeric
@attribute Att103 numeric
@attribute Att104 numeric
@attribute Att105 numeric
@attribute Att106 numeric
@attribute Att107 numeric
@attribute Att108 numeric
@attribute Att109 numeric
@attribute Att110 numeric
@attribute Att111 numeric
@attribute Att112 numeric
@attribute Att113 numeric
@attribute Att114 numeric
@attribute Att115 numeric
@attribute Att116 numeric
@attribute Att117 numeric
@attribute Att118 numeric
@attribute Att119 numeric
@attribute Att120 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}
@attribute Class15 {0,1}
@attribute Class16 {0,1}
@attribute Class17 {0,1}
@attribute Class18 {0,1}
@attribute Class19 {0,1}
@attribute Class20 {0,1}
@attribute Class21 {0,1}
@attribute Class22 {0,1}
@attribute Class23 {0,1}
@attribute Class24 {0,1}
@attribute Class25 {0,1}
@attribute Class26 {0,1}
@attribute Class27 {0,1}
@attribute Class28 {0,1}
@attribute Class29 {0,1}
@attribute Class30 {0,1}
@attribute Class31 {0,1}
@attribute Class32 {0,1}
@attribute Class33 {0,1}
@attribute Class34 {0,1}
@attribute Class35 {0,1}
@attribute Class36 {0,1}
@attribute Class37 {0,1}
@attribute Class38 {0,1}
@attribute Class39 {0,1}
@attribute Class40 {0,1}
@attribute Class41 {0,1}
@attribute Class42 {0,1}
@attribute Class43 {0,1}
@attribute Class44 {0,1}
@attribute Class45 {0,1}
@attribute Class46 {0,1}
@attribute Class47 {0,1}
@attribute Class48 {0,1}
@attribute Class49 {0,1}
@attribute Class50 {0,1}
@attribute Class51 {0,1}
@attribute Class52 {0,1}
@attribute Class53 {0,1}
@attribute Class54 {0,1}
@attribute Class55 {0,1}
@attribute Class56 {0,1}
@attribute Class57 {0,1}
@attribute Class58 {0,1}
@attribute Class59 {0,1}
@attribute Class60 {0,1}
@attribute Class61 {0,1}
@attribute Class62 {0,1}
@attribute Class63 {0,1}
@attribute Class64 {0,1}
@attribute Class65 {0,1}
@attribute Class66 {0,1}
@attribute Class67 {0,1}
@attribute Class68 {0,1}
@attribute Class69 {0,1}
@attribute Class70 {0,1}
@attribute Class71 {0,1}
@attribute Class72 {0,1}
@attribute Class73 {0,1}
@attribute Class74 {0,1}
@attribute Class75 {0,1}
@attribute Class76 {0,1}
@attribute Class77 {0,1}
@attribute Class78 {0,1}
@attribute Class79 {0,1}
@attribute Class80 {0,1}
@attribute Class81 {0,1}
@attribute Class82 {0,1}
@attribute Class83 {0,1}
@attribute Class84 {0,1}
@attribute Class85 {0,1}
@attribute Class86 {0,1}
@attribute Class87 {0,1}
@attribute Class88 {0,1}
@attribute Class89 {0,1}
@attribute Class90 {0,1}
@attribute Class91 {0,1}
@attribute Class92 {0,1}
@attribute Class93 {0,1}
@attribute Class94 {0,1}
@attribute Class95 {0,1}
@attribute Class96 {0,1}
@attribute Class97 {0,1}
@attribute Class98 {0,1}
@attribute Class99 {0,1}
@attribute Class100 {0,1}
@attribute Class101 {0,1}

@data
0.468213,0.371877,0.344137,0.273807,0.29136,0.338104,0.252393,0.352729,0.39147,0.385919,0.124168,0.320107,0.274647,0.289076,0.289949,0.57362,0.497853,0.480035,0.364115,0.399099,0.431556,0.333136,0.492969,0.507694,0.497899,0.192561,0.436462,0.382731,0.381634,0.397823,0.401133,0.294587,0.252779,0.269208,0.372604,0.34593,0.229647,0.294473,0.393588,0.385432,0.192412,0.388522,0.356103,0.336277,0.367591,0.700664,0.617052,0.614609,0.602411,0.653096,0.617004,0.494153,0.651298,0.653507,0.657365,0.448154,0.686529,0.652205,0.623305,0.642844,0.447643,0.407482,0.425624,0.351132,0.232194,0.354395,0.245931,0.430481,0.333695,0.334879,0.097975,0.328465,0.181807,0.321875,0.229833,0.558944,0.531483,0.561799,0.43974,0.345715,0.438174,0.318272,0.536219,0.447413,0.447287,0.160463,0.462266,0.277852,0.427035,0.33618,0.369317,0.275723,0.26341,0.299023,0.321912,0.323745,0.223479,0.288994,0.33999,0.333482,0.168209,0.379918,0.274022,0.348823,0.311823,0.649986,0.598364,0.619755,0.646208,0.604212,0.610738,0.490665,0.612471,0.596056,0.590378,0.402747,0.649902,0.530839,0.637048,0.578824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.505805,0.368821,0.300584,0.32598,0.350499,0.425212,0.274656,0.358108,0.430108,0.428874,0.134469,0.381183,0.3221,0.359639,0.341826,0.587528,0.453437,0.376041,0.396248,0.440297,0.494239,0.334734,0.447175,0.515389,0.504291,0.177831,0.486417,0.426654,0.431363,0.432082,0.421138,0.293123,0.23409,0.28753,0.41219,0.399365,0.237584,0.286216,0.413228,0.400611,0.183406,0.440101,0.383129,0.390083,0.398736,0.663165,0.563151,0.551941,0.539289,0.661636,0.631559,0.459918,0.623016,0.642511,0.636284,0.337822,0.694995,0.626868,0.633355,0.629319,0.481776,0.401659,0.391395,0.37977,0.262972,0.402217,0.264084,0.421145,0.364784,0.370112,0.105903,0.375429,0.204618,0.367544,0.256343,0.557266,0.477575,0.478287,0.455611,0.345966,0.466878,0.31841,0.505578,0.44429,0.443995,0.140973,0.465684,0.277606,0.443102,0.328457,0.401068,0.276486,0.249718,0.303015,0.347525,0.349908,0.235067,0.284818,0.372102,0.358273,0.169671,0.427058,0.286022,0.386361,0.331923,0.639049,0.540216,0.597889,0.567113,0.595244,0.579379,0.437709,0.604562,0.60547,0.585628,0.334342,0.662855,0.507505,0.624353,0.555693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.458783,0.507349,0.53469,0.356271,0.205908,0.350144,0.32769,0.517644,0.325673,0.297374,0.060064,0.198496,0.165033,0.269649,0.197939,0.529728,0.587766,0.619735,0.430695,0.255519,0.410788,0.392814,0.616387,0.388499,0.35684,0.073717,0.245207,0.207403,0.319485,0.243429,0.429975,0.422304,0.380212,0.403474,0.278302,0.401758,0.333619,0.431709,0.353141,0.313187,0.094967,0.265753,0.224486,0.348661,0.264108,0.677533,0.689149,0.67111,0.691773,0.573781,0.637858,0.572452,0.695133,0.598752,0.568086,0.276255,0.591565,0.511816,0.647529,0.537732,0.370531,0.462321,0.548873,0.387151,0.143434,0.341103,0.273022,0.527555,0.253757,0.24182,0.0499,0.214894,0.102282,0.253791,0.142473,0.429478,0.53127,0.631504,0.468457,0.172163,0.402644,0.328073,0.609966,0.293688,0.288735,0.061836,0.25911,0.128841,0.301324,0.17048,0.376758,0.378378,0.377247,0.409813,0.221477,0.380558,0.304972,0.38386,0.3085,0.273711,0.091078,0.294473,0.165974,0.329291,0.213932,0.622923,0.641889,0.637146,0.660643,0.485773,0.631051,0.528875,0.633805,0.542374,0.514486,0.243865,0.586563,0.407653,0.593735,0.446574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.440176,0.501135,0.557788,0.370614,0.185686,0.360564,0.350399,0.549488,0.300607,0.272777,0.052844,0.181899,0.14385,0.266573,0.174833,0.504891,0.563521,0.627749,0.420894,0.224914,0.420673,0.400284,0.618222,0.353197,0.325072,0.064401,0.221468,0.177884,0.314386,0.213473,0.407441,0.428954,0.411654,0.373926,0.245252,0.373668,0.332659,0.430672,0.324132,0.291634,0.091157,0.245043,0.203952,0.311758,0.234413,0.648634,0.681541,0.704968,0.603816,0.582952,0.641503,0.553633,0.694614,0.595821,0.596222,0.398648,0.624868,0.561594,0.597413,0.565909,0.427772,0.460655,0.522844,0.446897,0.187439,0.426757,0.316436,0.546032,0.306935,0.2815,0.064249,0.27845,0.132162,0.324608,0.181041,0.500739,0.530743,0.607603,0.516423,0.243184,0.506964,0.370086,0.629095,0.361831,0.343677,0.087396,0.350593,0.182595,0.393844,0.241023,0.383081,0.358393,0.350052,0.387297,0.2381,0.393125,0.297968,0.369967,0.323098,0.285032,0.098695,0.315471,0.180993,0.342155,0.228098,0.615786,0.630115,0.630166,0.626451,0.50432,0.637987,0.510823,0.649911,0.56043,0.54179,0.288332,0.57507,0.41828,0.585467,0.475426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.422401,0.551025,0.567627,0.407128,0.177737,0.34713,0.37593,0.542105,0.301142,0.25241,0.048034,0.166208,0.129764,0.270986,0.165176,0.501583,0.660262,0.669927,0.498002,0.2143,0.409977,0.457252,0.658344,0.367296,0.313868,0.057195,0.203131,0.162191,0.325292,0.202536,0.398271,0.44265,0.40512,0.39367,0.234458,0.362666,0.343427,0.426598,0.327268,0.284766,0.081176,0.22719,0.189344,0.308573,0.223133,0.655462,0.705296,0.704417,0.66581,0.517416,0.615204,0.581965,0.697866,0.601743,0.582188,0.276659,0.532497,0.463871,0.567039,0.508446,0.406316,0.513642,0.572895,0.470275,0.159486,0.399784,0.328193,0.537862,0.290305,0.252298,0.05288,0.237485,0.107739,0.296681,0.153923,0.478804,0.607776,0.661858,0.558564,0.196731,0.464123,0.390957,0.621119,0.344512,0.307544,0.065336,0.289083,0.137541,0.353337,0.189185,0.388243,0.40019,0.39487,0.424983,0.220214,0.397404,0.315571,0.396711,0.325285,0.280537,0.085512,0.293309,0.162644,0.336199,0.211028,0.612769,0.629698,0.642985,0.678687,0.462709,0.63007,0.523591,0.641288,0.573701,0.526911,0.21755,0.546621,0.372973,0.575309,0.435356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.512802,0.533957,0.46039,0.488918,0.233636,0.40667,0.3993,0.503781,0.348614,0.312979,0.073781,0.220091,0.1707,0.353739,0.222307,0.589644,0.61335,0.530293,0.565346,0.276352,0.455417,0.45644,0.55542,0.402091,0.35985,0.089857,0.261577,0.201171,0.410082,0.260307,0.460455,0.458322,0.369635,0.480177,0.265918,0.416552,0.377851,0.421756,0.357946,0.306082,0.087925,0.24902,0.200319,0.379426,0.251487,0.699036,0.702701,0.576365,0.723318,0.553521,0.602088,0.584325,0.615389,0.60672,0.531969,0.225473,0.558217,0.495821,0.634437,0.526885,0.434584,0.516904,0.501915,0.526081,0.17213,0.396225,0.353313,0.442943,0.306257,0.274983,0.06603,0.257298,0.114518,0.333823,0.168623,0.503854,0.596602,0.570492,0.606947,0.206653,0.447005,0.413155,0.490285,0.359336,0.323072,0.082002,0.308012,0.138994,0.390919,0.20177,0.390959,0.398139,0.355155,0.446828,0.208751,0.37257,0.339177,0.333602,0.316772,0.26898,0.086825,0.288831,0.146755,0.341258,0.201073,0.6366,0.654233,0.604465,0.692616,0.410699,0.556284,0.550226,0.545679,0.541279,0.469058,0.203862,0.533874,0.323982,0.565166,0.401929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.295745,0.422947,0.489066,0.340732,0.120686,0.260398,0.350294,0.453795,0.191266,0.167688,0.026363,0.105442,0.084232,0.205291,0.107685,0.364071,0.495641,0.586533,0.416328,0.159789,0.344825,0.413429,0.543544,0.246014,0.222805,0.038887,0.147122,0.119486,0.261297,0.145891,0.296579,0.364818,0.3464,0.354387,0.174135,0.310306,0.332106,0.365867,0.231319,0.199054,0.053055,0.162327,0.133689,0.258665,0.161972,0.571495,0.644339,0.641201,0.573715,0.391149,0.594298,0.564409,0.645235,0.479757,0.472795,0.198354,0.420031,0.352725,0.48666,0.381842,0.215405,0.354745,0.397655,0.315554,0.075033,0.242972,0.258479,0.348734,0.141023,0.123732,0.022747,0.114623,0.049201,0.166831,0.070741,0.267409,0.435532,0.476494,0.387429,0.100511,0.312763,0.316912,0.42809,0.17704,0.162753,0.031863,0.150404,0.068896,0.216547,0.095412,0.25523,0.322164,0.316493,0.336464,0.130662,0.297957,0.285566,0.304721,0.202287,0.16992,0.051148,0.177825,0.096195,0.229587,0.125935,0.529682,0.600941,0.598214,0.598536,0.414495,0.583215,0.507056,0.583786,0.455245,0.463888,0.228468,0.464526,0.348345,0.516864,0.392471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45639,0.331868,0.290138,0.25307,0.317908,0.32774,0.22887,0.304919,0.399626,0.390002,0.149795,0.352087,0.302238,0.298238,0.314281,0.583642,0.456375,0.404232,0.342358,0.399105,0.418584,0.3101,0.430906,0.510692,0.500309,0.224044,0.44893,0.382733,0.379853,0.3984,0.351549,0.248867,0.199288,0.2338,0.36333,0.300616,0.192929,0.232743,0.361845,0.357209,0.232312,0.383303,0.3561,0.317526,0.358639,0.66271,0.547166,0.451861,0.494604,0.648587,0.584613,0.402352,0.507321,0.647022,0.645201,0.59254,0.666831,0.656717,0.59571,0.638518,0.439389,0.355239,0.359977,0.299808,0.261998,0.318514,0.219508,0.361669,0.347138,0.342209,0.122235,0.357343,0.210546,0.326815,0.256676,0.536846,0.46392,0.465967,0.389181,0.362842,0.387001,0.284676,0.461012,0.442079,0.437514,0.179526,0.456167,0.310809,0.412548,0.345967,0.3568,0.246402,0.224306,0.260763,0.331976,0.286654,0.198736,0.244335,0.342842,0.335578,0.187553,0.386189,0.280459,0.340798,0.318057,0.614394,0.527741,0.483567,0.51158,0.591261,0.507744,0.386583,0.479112,0.589148,0.581862,0.422666,0.621811,0.528338,0.585978,0.574011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
0.406717,0.405317,0.396304,0.301122,0.254292,0.321472,0.274865,0.396721,0.330355,0.326661,0.112298,0.27701,0.237438,0.272704,0.250227,0.573495,0.610876,0.630764,0.492558,0.478421,0.481079,0.445899,0.638285,0.490553,0.515118,0.311234,0.551429,0.489099,0.456502,0.472496,0.323507,0.269054,0.225888,0.270344,0.345356,0.315244,0.228686,0.257142,0.335224,0.334265,0.197176,0.370576,0.335471,0.32328,0.339666,0.661277,0.655173,0.631189,0.678108,0.648547,0.645492,0.605177,0.65074,0.634396,0.627411,0.45238,0.692461,0.626783,0.670337,0.623597,0.368433,0.421127,0.447397,0.358207,0.186902,0.328359,0.264774,0.425311,0.271608,0.271858,0.079126,0.263548,0.148582,0.277973,0.182159,0.524833,0.57561,0.619354,0.522844,0.411549,0.465837,0.390264,0.572229,0.433374,0.45006,0.203304,0.51201,0.357018,0.482414,0.383409,0.349367,0.291101,0.26553,0.314264,0.285821,0.32563,0.249266,0.277442,0.320734,0.30855,0.141244,0.351382,0.23768,0.338334,0.272451,0.623889,0.630007,0.602563,0.673084,0.565076,0.610841,0.550932,0.591043,0.568481,0.555289,0.3136,0.640599,0.477022,0.635117,0.515794,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.487752,0.45456,0.426653,0.347426,0.245295,0.384362,0.313324,0.448637,0.361543,0.351218,0.088226,0.265632,0.216402,0.29602,0.239759,0.549738,0.500209,0.490799,0.394933,0.284054,0.442248,0.361843,0.515172,0.421148,0.408457,0.100489,0.304832,0.255727,0.338762,0.283438,0.386048,0.310577,0.267459,0.307959,0.336195,0.366072,0.259271,0.315852,0.348616,0.343003,0.176729,0.360231,0.315727,0.341087,0.328108,0.656933,0.599275,0.564518,0.612737,0.634808,0.62826,0.51697,0.635418,0.616051,0.629974,0.506077,0.652989,0.602722,0.617661,0.616905,0.416431,0.465244,0.504573,0.420561,0.176087,0.38992,0.30004,0.508774,0.288461,0.282505,0.067271,0.261476,0.134525,0.29549,0.175745,0.481029,0.525962,0.595082,0.484797,0.210018,0.453748,0.351724,0.597163,0.341855,0.330689,0.08024,0.306029,0.16113,0.346177,0.213291,0.357843,0.302134,0.284433,0.341317,0.280376,0.351976,0.269251,0.305177,0.313146,0.297149,0.140766,0.339401,0.23398,0.33981,0.269423,0.616097,0.592849,0.581156,0.606986,0.562216,0.618556,0.489108,0.588612,0.572453,0.553612,0.346697,0.598801,0.514365,0.600443,0.536421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.504898,0.48716,0.468352,0.35432,0.242287,0.371824,0.321551,0.466255,0.361905,0.340811,0.08183,0.245413,0.199879,0.300113,0.234378,0.586539,0.581144,0.561145,0.434862,0.286488,0.429114,0.389886,0.554136,0.418027,0.396346,0.098112,0.294959,0.238869,0.356019,0.275903,0.435773,0.37668,0.318059,0.374329,0.305403,0.393531,0.30491,0.370167,0.368359,0.343525,0.127753,0.307925,0.262135,0.356069,0.294619,0.705564,0.656325,0.584121,0.687276,0.588624,0.641427,0.562815,0.620108,0.638401,0.62427,0.540558,0.591871,0.569256,0.637438,0.57533,0.444391,0.479164,0.496081,0.428771,0.191317,0.386313,0.295571,0.48315,0.309193,0.300486,0.072835,0.27911,0.138734,0.316948,0.190562,0.507667,0.555768,0.571338,0.512156,0.223875,0.450596,0.351395,0.550966,0.352689,0.346785,0.086745,0.323311,0.164744,0.368095,0.224407,0.402629,0.346878,0.323071,0.397903,0.267514,0.378205,0.293671,0.338743,0.340992,0.315369,0.121376,0.344333,0.207878,0.36206,0.259537,0.651078,0.617368,0.603834,0.691922,0.534349,0.605007,0.526307,0.577882,0.574545,0.558115,0.375553,0.603158,0.440283,0.615033,0.521047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.490896,0.439376,0.417969,0.324843,0.264914,0.367113,0.294462,0.425127,0.368871,0.357852,0.097285,0.28283,0.231913,0.301374,0.25698,0.613624,0.573335,0.608847,0.39974,0.38278,0.455126,0.366687,0.560366,0.478656,0.48552,0.157099,0.437227,0.369647,0.38686,0.373525,0.422666,0.335959,0.287075,0.311815,0.349196,0.372423,0.263751,0.329942,0.38437,0.371262,0.160214,0.372086,0.325681,0.34798,0.339805,0.717847,0.679903,0.647638,0.664087,0.667641,0.627574,0.545978,0.637759,0.665594,0.662792,0.470369,0.716642,0.681597,0.655761,0.650609,0.473997,0.421475,0.428491,0.388437,0.241846,0.394161,0.269116,0.442027,0.351212,0.348896,0.095022,0.349249,0.183571,0.352208,0.236729,0.569026,0.512099,0.555301,0.468396,0.334683,0.475445,0.324834,0.546789,0.430671,0.449838,0.140424,0.456457,0.27297,0.437487,0.327656,0.406942,0.305591,0.283862,0.332434,0.321022,0.366253,0.249755,0.315273,0.360726,0.349134,0.149338,0.401472,0.263762,0.379547,0.307052,0.653181,0.595799,0.575627,0.597992,0.609684,0.589178,0.47435,0.55846,0.604301,0.60829,0.373057,0.663536,0.534362,0.638774,0.587025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.523485,0.505269,0.417655,0.427001,0.276368,0.412859,0.3462,0.460647,0.391307,0.347707,0.091364,0.268363,0.213187,0.359265,0.26307,0.643915,0.640318,0.522965,0.53914,0.361222,0.504989,0.420576,0.555429,0.484245,0.448873,0.124998,0.360287,0.292632,0.452695,0.344856,0.452558,0.399499,0.311247,0.39795,0.334197,0.408679,0.307797,0.366953,0.395173,0.351019,0.131919,0.326946,0.276969,0.389761,0.319007,0.706742,0.684157,0.543812,0.670833,0.660695,0.623724,0.504689,0.584884,0.675391,0.636231,0.343287,0.655463,0.620324,0.674649,0.644556,0.474444,0.446604,0.441543,0.43564,0.227171,0.409498,0.294887,0.451969,0.355075,0.324571,0.088346,0.329783,0.160068,0.363135,0.222394,0.583714,0.55519,0.542021,0.559721,0.295061,0.509232,0.372842,0.547237,0.438083,0.410001,0.115772,0.424207,0.212164,0.461732,0.290564,0.422144,0.341841,0.313904,0.379896,0.299338,0.379885,0.27501,0.336431,0.369895,0.332463,0.135052,0.382953,0.23133,0.385828,0.287195,0.656021,0.613346,0.561407,0.655113,0.589319,0.589526,0.483161,0.550943,0.59727,0.581018,0.344319,0.655404,0.518733,0.645215,0.574537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
